Id,COW,SCHL,MAR,OCCP,POBP,WKHP,SEX,RAC1P,MIG,HICOV,LANP,PAOC,PINCP,PUBCOV,VPS,DEAR,MIL,MIGSP,FER,ENG,JWAP,JWDP,OC,FDEYEP
128631,1.0,18.0,1.0,136.0,247.0,50.0,2.0,6.0,1.0,1.0,1960.0,4.0,173000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,82.0,35.0,0.0,0.0
128632,4.0,19.0,1.0,440.0,6.0,40.0,2.0,2.0,1.0,1.0,0.0,2.0,5800.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,84.0,43.0,0.0,0.0
128633,3.0,20.0,5.0,2014.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,62000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,78.0,31.0,0.0,0.0
128634,1.0,20.0,1.0,3255.0,6.0,36.0,2.0,1.0,1.0,1.0,0.0,4.0,90000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0
128635,5.0,23.0,5.0,2100.0,158.0,40.0,2.0,1.0,1.0,1.0,1288.0,4.0,70000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,87.0,47.0,0.0,0.0
128636,1.0,19.0,5.0,2722.0,6.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,4100.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,196.0,115.0,0.0,0.0
128637,1.0,19.0,1.0,5120.0,36.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,99000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,113.0,73.0,0.0,0.0
128638,3.0,18.0,1.0,2545.0,6.0,30.0,2.0,1.0,1.0,1.0,0.0,4.0,22100.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,93.0,52.0,0.0,0.0
128639,6.0,16.0,3.0,8350.0,303.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,12000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,80.0,37.0,0.0,0.0
128640,1.0,21.0,1.0,6200.0,6.0,50.0,1.0,9.0,1.0,1.0,1200.0,0.0,50000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,94.0,43.0,0.0,0.0
128641,1.0,16.0,1.0,9005.0,17.0,60.0,1.0,8.0,1.0,1.0,1200.0,0.0,100000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,57.0,15.0,0.0,0.0
128642,1.0,20.0,1.0,51.0,41.0,50.0,2.0,1.0,1.0,1.0,0.0,4.0,130000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,106.0,64.0,0.0,1.0
128643,1.0,21.0,5.0,5110.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,4.0,9400.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,142.0,91.0,0.0,1.0
128644,1.0,20.0,1.0,1545.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,60000.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,103.0,55.0,0.0,0.0
128645,1.0,16.0,1.0,1410.0,6.0,36.0,1.0,1.0,1.0,1.0,0.0,0.0,98300.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,130.0,82.0,0.0,0.0
128646,1.0,20.0,5.0,4055.0,6.0,24.0,1.0,6.0,1.0,1.0,0.0,0.0,13500.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,70.0,25.0,0.0,0.0
128647,1.0,21.0,5.0,4700.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,32000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,52.0,0.0,0.0
128648,2.0,21.0,2.0,3255.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,133400.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,123.0,79.0,0.0,0.0
128649,3.0,15.0,5.0,5250.0,247.0,40.0,2.0,6.0,1.0,1.0,1970.0,4.0,45000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,89.0,46.0,0.0,1.0
128650,1.0,9.0,1.0,6410.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,40000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,120.0,79.0,0.0,0.0
128651,1.0,19.0,1.0,8710.0,312.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,20000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,105.0,61.0,0.0,0.0
128652,6.0,18.0,1.0,4522.0,6.0,30.0,2.0,1.0,1.0,1.0,0.0,4.0,8000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,125.0,79.0,0.0,0.0
128653,2.0,22.0,2.0,5120.0,6.0,40.0,1.0,2.0,1.0,1.0,1200.0,0.0,53600.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,81.0,40.0,0.0,1.0
128654,1.0,21.0,1.0,630.0,6.0,65.0,2.0,9.0,1.0,1.0,0.0,4.0,350000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,91.0,49.0,0.0,0.0
128655,1.0,19.0,1.0,3930.0,240.0,40.0,2.0,6.0,1.0,1.0,0.0,4.0,16600.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,224.0,131.0,0.0,0.0
128656,1.0,21.0,3.0,4700.0,6.0,45.0,1.0,1.0,1.0,1.0,0.0,0.0,175000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,92.0,49.0,0.0,1.0
128657,1.0,15.0,3.0,4020.0,303.0,40.0,2.0,8.0,3.0,2.0,1200.0,4.0,31700.0,2.0,0.0,2.0,4.0,6.0,2.0,2.0,70.0,25.0,0.0,0.0
128658,6.0,15.0,5.0,4251.0,6.0,62.0,1.0,8.0,1.0,1.0,1200.0,0.0,34000.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,76.0,33.0,0.0,0.0
128659,1.0,19.0,1.0,4521.0,247.0,16.0,2.0,6.0,1.0,1.0,1960.0,1.0,27700.0,2.0,0.0,2.0,4.0,0.0,2.0,3.0,100.0,55.0,0.0,0.0
128660,1.0,16.0,3.0,4700.0,303.0,60.0,2.0,8.0,1.0,1.0,1200.0,2.0,56000.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,91.0,43.0,0.0,0.0
128661,4.0,19.0,3.0,3602.0,158.0,60.0,2.0,1.0,1.0,1.0,1288.0,4.0,50000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,73.0,31.0,0.0,0.0
128662,1.0,15.0,5.0,6260.0,207.0,40.0,1.0,6.0,1.0,1.0,2000.0,0.0,80000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,90.0,49.0,0.0,0.0
128663,1.0,13.0,1.0,6050.0,303.0,40.0,1.0,9.0,1.0,2.0,1200.0,0.0,39000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,73.0,31.0,0.0,0.0
128664,1.0,21.0,5.0,4710.0,200.0,80.0,2.0,9.0,1.0,1.0,1290.0,4.0,40000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,107.0,61.0,0.0,0.0
128665,1.0,19.0,1.0,5250.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,3.0,66000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,86.0,43.0,0.0,0.0
128666,1.0,16.0,1.0,4010.0,239.0,40.0,1.0,1.0,1.0,1.0,4500.0,0.0,108000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,95.0,55.0,0.0,1.0
128667,1.0,19.0,1.0,5240.0,119.0,40.0,1.0,1.0,1.0,1.0,4500.0,0.0,51000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,86.0,43.0,0.0,1.0
128668,6.0,23.0,1.0,2100.0,26.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,40000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,122.0,79.0,0.0,0.0
128669,1.0,19.0,3.0,1555.0,36.0,42.0,1.0,2.0,1.0,1.0,0.0,0.0,70000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,100.0,55.0,0.0,1.0
128670,1.0,22.0,1.0,910.0,6.0,50.0,1.0,8.0,3.0,1.0,0.0,0.0,90000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,118.0,67.0,0.0,1.0
128671,1.0,15.0,5.0,7200.0,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,56000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,49.0,0.0,0.0
128672,1.0,16.0,5.0,8950.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,30000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,70.0,25.0,0.0,0.0
128673,1.0,22.0,1.0,750.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,55050.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,97.0,55.0,0.0,0.0
128674,1.0,16.0,5.0,630.0,6.0,30.0,2.0,1.0,1.0,1.0,0.0,4.0,32000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,148.0,91.0,0.0,1.0
128675,1.0,19.0,5.0,5740.0,6.0,40.0,2.0,9.0,1.0,1.0,1200.0,2.0,35000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,80.0,40.0,0.0,0.0
128676,1.0,9.0,1.0,6260.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,35000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,43.0,10.0,0.0,1.0
128677,1.0,16.0,1.0,9620.0,6.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,79000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,46.0,10.0,0.0,0.0
128678,1.0,16.0,1.0,440.0,6.0,58.0,1.0,9.0,1.0,1.0,1200.0,0.0,56000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,69.0,27.0,0.0,0.0
128679,1.0,21.0,1.0,4760.0,36.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,66900.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,129.0,84.0,0.0,0.0
128680,7.0,21.0,1.0,4700.0,210.0,40.0,1.0,6.0,1.0,1.0,1420.0,0.0,90300.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,106.0,64.0,0.0,0.0
128681,1.0,22.0,1.0,5940.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,86000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,122.0,79.0,0.0,1.0
128682,3.0,18.0,1.0,4220.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,45000.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,104.0,61.0,0.0,1.0
128683,1.0,6.0,1.0,4030.0,303.0,24.0,1.0,8.0,1.0,1.0,1200.0,0.0,19000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,74.0,31.0,0.0,1.0
128684,5.0,20.0,1.0,4230.0,233.0,40.0,1.0,6.0,1.0,1.0,2920.0,0.0,69000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,187.0,109.0,0.0,0.0
128685,3.0,22.0,1.0,2310.0,6.0,50.0,2.0,1.0,1.0,1.0,0.0,4.0,52000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,72.0,31.0,0.0,0.0
128686,1.0,19.0,5.0,4700.0,6.0,45.0,2.0,2.0,3.0,1.0,0.0,4.0,60000.0,2.0,0.0,2.0,4.0,4.0,2.0,0.0,111.0,67.0,0.0,0.0
128687,1.0,16.0,5.0,9130.0,6.0,10.0,2.0,1.0,1.0,1.0,0.0,4.0,1200.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,106.0,43.0,0.0,0.0
128688,1.0,15.0,1.0,4600.0,303.0,10.0,2.0,8.0,1.0,2.0,1200.0,4.0,6500.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,98.0,55.0,0.0,0.0
128689,6.0,22.0,2.0,1010.0,247.0,50.0,1.0,6.0,1.0,1.0,1960.0,0.0,10300.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,193.0,115.0,0.0,0.0
128690,1.0,21.0,5.0,9645.0,55.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,39000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,273.0,147.0,0.0,0.0
128691,1.0,19.0,1.0,8030.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,75000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,78.0,37.0,0.0,0.0
128692,1.0,17.0,5.0,9620.0,303.0,40.0,2.0,8.0,1.0,1.0,1200.0,2.0,40000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,70.0,25.0,0.0,0.0
128693,1.0,23.0,1.0,3090.0,72.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,235000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,76.0,31.0,0.0,0.0
128694,1.0,1.0,1.0,4521.0,6.0,12.0,2.0,6.0,1.0,1.0,7124.0,4.0,28000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,167.0,98.0,0.0,0.0
128695,1.0,21.0,1.0,3424.0,26.0,10.0,2.0,1.0,1.0,1.0,0.0,4.0,43100.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,152.0,94.0,0.0,0.0
128696,1.0,20.0,5.0,9130.0,362.0,30.0,1.0,6.0,1.0,2.0,0.0,0.0,35000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,81.0,37.0,0.0,0.0
128697,3.0,21.0,1.0,1410.0,233.0,40.0,1.0,6.0,1.0,1.0,2920.0,0.0,152000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,80.0,37.0,0.0,0.0
128698,1.0,22.0,1.0,2360.0,134.0,25.0,2.0,9.0,3.0,1.0,1200.0,4.0,20000.0,2.0,0.0,2.0,4.0,6.0,2.0,2.0,177.0,106.0,0.0,0.0
128699,1.0,21.0,5.0,3255.0,233.0,40.0,2.0,6.0,1.0,1.0,2920.0,4.0,65000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,100.0,55.0,0.0,0.0
128700,2.0,19.0,5.0,2001.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,32000.0,1.0,0.0,2.0,4.0,0.0,2.0,2.0,116.0,73.0,0.0,0.0
128701,1.0,19.0,1.0,7100.0,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,110000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,77.0,31.0,0.0,0.0
128702,1.0,19.0,5.0,7220.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,30800.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,74.0,33.0,0.0,0.0
128703,3.0,19.0,3.0,5740.0,6.0,30.0,2.0,2.0,1.0,1.0,0.0,4.0,47200.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,89.0,49.0,0.0,0.0
128704,1.0,12.0,1.0,4140.0,303.0,34.0,2.0,8.0,1.0,2.0,1200.0,4.0,13000.0,2.0,0.0,2.0,4.0,0.0,2.0,4.0,96.0,55.0,0.0,0.0
128705,5.0,21.0,5.0,800.0,205.0,40.0,2.0,6.0,1.0,1.0,2160.0,4.0,65000.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,91.0,43.0,0.0,1.0
128706,4.0,22.0,1.0,440.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,52000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,52.0,0.0,0.0
128707,1.0,16.0,1.0,2861.0,6.0,25.0,2.0,1.0,1.0,2.0,1200.0,3.0,70000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,135.0,85.0,0.0,0.0
128708,1.0,19.0,5.0,3603.0,6.0,40.0,2.0,1.0,1.0,1.0,1200.0,4.0,37000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,77.0,34.0,0.0,0.0
128709,6.0,20.0,1.0,440.0,200.0,40.0,1.0,6.0,1.0,1.0,1327.0,0.0,65500.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,226.0,130.0,0.0,0.0
128710,1.0,23.0,1.0,3030.0,6.0,40.0,2.0,6.0,1.0,1.0,2535.0,3.0,86000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,80.0,37.0,0.0,0.0
128711,1.0,20.0,5.0,3310.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,4.0,68000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,106.0,61.0,0.0,0.0
128712,1.0,19.0,5.0,7905.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,35000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,93.0,52.0,0.0,0.0
128713,1.0,23.0,4.0,440.0,6.0,50.0,2.0,1.0,3.0,1.0,0.0,4.0,50000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,88.0,43.0,0.0,0.0
128714,3.0,22.0,1.0,2310.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,75000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,82.0,37.0,0.0,0.0
128715,1.0,21.0,5.0,1021.0,6.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,55000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,120.0,79.0,0.0,0.0
128716,1.0,17.0,4.0,3402.0,6.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,170000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,85.0,43.0,0.0,0.0
128717,3.0,23.0,5.0,2330.0,247.0,40.0,2.0,6.0,1.0,1.0,1960.0,3.0,80000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,88.0,40.0,0.0,0.0
128718,1.0,20.0,1.0,3255.0,17.0,36.0,2.0,1.0,1.0,1.0,0.0,4.0,108000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,78.0,31.0,0.0,0.0
128719,1.0,21.0,1.0,220.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,150000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,74.0,31.0,0.0,0.0
128720,3.0,22.0,1.0,2320.0,6.0,50.0,2.0,6.0,1.0,1.0,0.0,2.0,75000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,79.0,31.0,0.0,0.0
128721,4.0,18.0,1.0,1021.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,62000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,40.0,0.0,0.0
128722,4.0,19.0,1.0,2004.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,4.0,62000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,88.0,40.0,0.0,0.0
128723,3.0,21.0,3.0,2545.0,6.0,25.0,2.0,1.0,1.0,1.0,0.0,4.0,46900.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,52.0,0.0,0.0
128724,1.0,20.0,1.0,4010.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,45000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,49.0,13.0,0.0,0.0
128725,1.0,19.0,5.0,3602.0,45.0,40.0,2.0,2.0,1.0,1.0,0.0,4.0,40000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,108.0,61.0,0.0,0.0
128726,3.0,20.0,1.0,5240.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,72000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,82.0,39.0,0.0,1.0
128727,1.0,16.0,1.0,9130.0,17.0,65.0,1.0,1.0,1.0,1.0,0.0,0.0,100000.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,112.0,55.0,0.0,0.0
128728,6.0,20.0,1.0,6260.0,36.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,5000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,126.0,82.0,0.0,0.0
128729,1.0,16.0,1.0,5740.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,38000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,86.0,43.0,0.0,0.0
128730,1.0,19.0,1.0,6442.0,22.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,59010.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,86.0,43.0,0.0,0.0
128731,1.0,19.0,1.0,5900.0,6.0,20.0,2.0,1.0,1.0,1.0,1200.0,4.0,70000.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,274.0,146.0,0.0,0.0
128732,5.0,20.0,3.0,5550.0,6.0,60.0,2.0,1.0,1.0,1.0,0.0,4.0,53000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,86.0,43.0,0.0,0.0
128733,1.0,19.0,3.0,3520.0,6.0,32.0,2.0,9.0,1.0,1.0,0.0,2.0,17800.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,128.0,82.0,0.0,0.0
128734,1.0,17.0,5.0,8740.0,6.0,35.0,1.0,3.0,1.0,2.0,0.0,0.0,18900.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,282.0,149.0,0.0,0.0
128735,1.0,1.0,3.0,4521.0,247.0,50.0,1.0,6.0,1.0,1.0,1960.0,0.0,47000.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,95.0,55.0,0.0,0.0
128736,4.0,22.0,1.0,2330.0,6.0,38.0,2.0,9.0,1.0,1.0,0.0,2.0,91000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,101.0,58.0,0.0,0.0
128737,4.0,22.0,1.0,2360.0,6.0,38.0,1.0,1.0,1.0,1.0,0.0,0.0,86000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,25.0,0.0,0.0
128738,1.0,13.0,5.0,8990.0,303.0,38.0,1.0,9.0,1.0,1.0,1200.0,0.0,22400.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,78.0,31.0,0.0,1.0
128739,1.0,16.0,1.0,6442.0,212.0,40.0,1.0,1.0,1.0,1.0,1288.0,0.0,48000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,85.0,43.0,0.0,0.0
128740,1.0,16.0,1.0,4720.0,247.0,32.0,2.0,6.0,1.0,2.0,1960.0,4.0,54000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,103.0,55.0,0.0,0.0
128741,4.0,22.0,3.0,2205.0,19.0,55.0,2.0,1.0,1.0,1.0,0.0,4.0,118650.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,160.0,97.0,0.0,0.0
128742,1.0,1.0,4.0,4030.0,303.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,38000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,40.0,7.0,0.0,0.0
128743,7.0,19.0,1.0,7200.0,6.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,80200.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,100.0,55.0,0.0,0.0
128744,1.0,16.0,1.0,5400.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,2.0,30000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,179.0,109.0,0.0,1.0
128745,6.0,19.0,1.0,2600.0,27.0,12.0,1.0,1.0,3.0,1.0,0.0,0.0,17000.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,105.0,61.0,0.0,0.0
128746,1.0,19.0,5.0,4055.0,6.0,31.0,2.0,9.0,1.0,2.0,1200.0,4.0,11800.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,204.0,121.0,0.0,0.0
128747,3.0,21.0,5.0,2360.0,6.0,40.0,2.0,9.0,1.0,1.0,1200.0,4.0,55000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,99.0,31.0,0.0,0.0
128748,1.0,18.0,5.0,4030.0,6.0,24.0,1.0,9.0,1.0,1.0,0.0,0.0,10000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,43.0,0.0,0.0
128749,1.0,16.0,5.0,6260.0,6.0,40.0,1.0,9.0,1.0,1.0,0.0,0.0,20000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,78.0,34.0,0.0,0.0
128750,2.0,15.0,1.0,2360.0,206.0,12.0,2.0,6.0,3.0,1.0,1900.0,2.0,20400.0,1.0,0.0,2.0,4.0,6.0,0.0,3.0,171.0,104.0,0.0,0.0
128751,1.0,21.0,1.0,5510.0,212.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,22000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,86.0,43.0,0.0,0.0
128752,1.0,19.0,1.0,120.0,27.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,60000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,92.0,53.0,0.0,0.0
128753,6.0,21.0,1.0,2722.0,214.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,20500.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,77.0,31.0,0.0,0.0
128754,1.0,16.0,1.0,9620.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,40600.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,71.0,24.0,0.0,0.0
128755,1.0,20.0,1.0,1555.0,240.0,76.0,1.0,6.0,1.0,1.0,2000.0,0.0,78000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,62.0,16.0,0.0,0.0
128756,1.0,16.0,5.0,4030.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,29000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,104.0,63.0,0.0,0.0
128757,1.0,21.0,5.0,1560.0,6.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,10600.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,76.0,25.0,0.0,0.0
128758,1.0,16.0,1.0,4720.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,60000.0,1.0,0.0,2.0,4.0,0.0,2.0,2.0,84.0,43.0,0.0,0.0
128759,1.0,16.0,1.0,4251.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,24000.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,97.0,55.0,0.0,0.0
128760,1.0,19.0,5.0,8610.0,12.0,40.0,1.0,1.0,3.0,1.0,0.0,0.0,80000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,79.0,35.0,0.0,0.0
128761,1.0,18.0,3.0,5940.0,6.0,40.0,2.0,3.0,1.0,1.0,1200.0,4.0,15000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,115.0,67.0,0.0,0.0
128762,1.0,19.0,5.0,4700.0,39.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,90000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,121.0,79.0,0.0,0.0
128763,1.0,19.0,5.0,4110.0,6.0,25.0,2.0,9.0,1.0,1.0,0.0,4.0,12000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,200.0,118.0,0.0,0.0
128764,1.0,16.0,5.0,7340.0,6.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,20800.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,51.0,0.0,0.0
128765,1.0,19.0,5.0,440.0,25.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,208000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,104.0,55.0,0.0,0.0
128766,1.0,19.0,3.0,4760.0,21.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,37000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,46.0,0.0,0.0
128767,3.0,1.0,5.0,440.0,6.0,40.0,1.0,7.0,1.0,1.0,1200.0,0.0,86000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,92.0,49.0,0.0,1.0
